Date,price,xielv,zhangdiefu
8/25/21,47744.58,-8.814980357,-0.018463 
8/26/21,48972.09,33.41382286,0.068230 
8/27/21,46962.8,-12.2668075,-0.026120 
8/28/21,49056.86,48.32864464,0.098516 
8/29/21,48897.65,37.53103643,0.076754 
8/30/21,48806.78,29.31743393,0.060068 
8/31/21,47074.77,-10.17086964,-0.021606 
2009/1/21,47155.87,6.1089975,0.012955 
2009/2/21,48862.76,51.79920393,0.106010 
2009/3/21,49329.01,51.04709107,0.103483 
2009/4/21,50035.33,32.14260929,0.064240 
2009/5/21,49947.38,26.10405464,0.052263 
2009/6/21,51769.06,72.10664107,0.139285 
2009/7/21,52677.4,72.96404,0.138511 
2009/8/21,46809.17,-64.11446,-0.136970 
2009/9/21,46078.38,15.24421071,0.033083 
2009/10/21,46368.69,1.162398571,0.002507 
